,population_density,median_household_income,Male,Female,White,Black Or African American,American Indian Or Alaskan Native,Asian,Native Hawaiian & Other Pacific Islander,Other Race,"< $25,000","$25,000-$44,999","$45,000-$59,999","$60,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000+",Less Than High School Diploma,High School Graduate,Associate's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Enrolled In Public School,Enrolled In Private School,Not Enrolled In School,April,August,December,February,January,July,June,March,May,November,October,September,day1,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day2,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day3,day30,day31,day4,day5,day6,day7,day8,day9,year,population
599,50473,52926,39321,7729,66048,30008,357,1454,182,4085,5296,4992,2332,1287,2321,584,576,5275,28432,201,5189,293,75,3962,718,2617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,47050
600,42831,52302,27483,12087,25133,8213,726,264,105,5018,3947,3484,2519,5924,4254,498,591,4213,19891,3857,3829,893,377,4847,498,1722,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,39570
601,11315,53849,53492,7656,37870,24917,542,510,38,2934,7449,7785,4230,1362,582,220,754,13995,22399,4280,8797,692,477,2588,207,3142,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,61148
602,30587,38373,20877,11088,47467,31153,208,601,21,74,9025,2886,3269,4590,2927,706,476,9325,30937,33,286,965,435,4876,181,3632,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,31965
603,44441,35486,56454,6797,20530,34630,67,1870,35,2276,8858,3502,3253,3084,1753,326,280,5150,14709,4025,5664,733,127,2748,274,2659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,63251
604,81244,68642,47035,16733,27034,28060,655,590,89,450,4338,3813,3766,7356,2339,288,465,13923,26273,2274,187,745,204,5457,333,1162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,63768
605,43096,39333,22580,11248,52663,13721,248,554,39,3776,8973,4609,3537,121,1275,585,574,17843,14656,3531,4597,651,386,2277,346,2441,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,33828
606,67268,57755,29113,12491,49898,17167,183,1013,23,452,7757,6886,2212,2549,1672,483,400,11465,26914,3264,198,631,178,2833,762,1062,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,41604
607,86933,66366,19021,6100,33652,14183,399,1055,182,321,7905,6577,1618,2160,2482,432,713,8685,23342,4545,4372,128,459,2859,191,1025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,25121
608,68262,60800,14878,10450,35118,9569,8,1620,19,4947,3775,3415,3955,5689,3170,667,428,25121,27699,4749,964,611,382,2127,812,3533,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,25328
609,61890,47298,39185,17806,29239,31802,393,1574,17,3840,7351,4725,2488,1363,1895,386,794,19837,23780,3197,6832,956,351,1941,360,1439,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,56991
610,50730,43306,32458,13487,58714,30034,389,1639,172,1205,7840,7425,3779,4541,3595,399,418,14407,28698,3493,4181,592,102,3322,148,2044,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,45945
611,32238,56747,51776,11616,44565,22789,32,1673,48,4219,5191,3188,3192,13,590,285,87,19557,18274,2794,979,93,259,1912,143,1852,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,63392
612,87061,44330,16139,10142,30036,14156,27,2222,81,1367,5933,5392,3158,6315,378,390,946,24721,26829,1627,8076,959,128,3515,532,2381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,26281
613,26688,53443,29159,15505,43451,15727,733,1151,47,3977,6535,2804,4365,8042,1394,669,1010,7585,11623,2164,3043,328,68,3389,791,1587,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,44664
614,63712,42925,38837,12012,64679,20008,640,690,163,3859,5231,2960,3055,5438,2759,386,893,8890,27029,2713,7666,301,102,1695,206,3724,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,50849
615,82281,63662,46529,6110,47448,14739,426,187,73,2594,5496,8031,3860,490,3181,359,757,18946,31194,4471,5402,429,342,2259,169,3364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,52639
616,88060,37892,53631,17046,47669,21292,8,964,60,919,9064,8146,2038,6882,4197,745,173,14526,31201,2585,299,608,207,5491,615,3173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,70677
617,13867,56347,58112,7273,61321,10388,231,2242,127,4056,6200,2894,2379,3228,3123,268,572,12111,19340,450,3016,282,326,1899,753,3303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,65385
618,28393,68592,41777,6276,57776,25034,710,141,32,1609,8304,4315,2566,1700,632,531,836,22816,30155,3828,8875,296,438,1671,555,3040,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,48053
619,41460,36660,41645,15420,62088,11840,70,1319,177,2212,5995,5005,2532,2810,467,211,278,22669,18266,2454,5785,147,455,1957,181,1595,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,57065
620,52447,53823,41918,12481,51248,18220,697,912,145,4068,3367,4640,4373,2168,542,273,532,3828,18800,659,5544,591,282,5223,742,3665,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,54399
621,68803,66229,31933,7775,48157,32325,220,2497,96,4993,7311,2553,2620,7986,1207,497,425,19066,16486,2960,5987,222,173,4864,165,2460,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,39708
622,84539,62216,17484,16835,47627,32780,689,759,17,2446,6794,5765,3038,6906,5343,688,397,11157,17938,3354,5686,919,392,4689,355,1773,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,34319
623,20367,69327,43519,6925,51042,35709,424,733,196,897,6764,3062,3764,908,1807,279,583,12499,23588,3441,1509,935,158,2275,489,3228,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,50444
624,81319,66414,50655,13256,31977,18078,571,2419,157,5124,5856,3909,2853,7360,3133,660,467,15669,15981,287,8258,460,332,4601,464,1240,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,63911
625,53902,51917,33367,18037,18489,18624,549,561,169,188,4451,4682,4073,5612,632,360,267,23209,21375,4706,6782,408,382,1235,657,690,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,51404
626,38128,50498,40030,11705,21176,29038,727,782,115,2725,4617,3663,2003,7343,3857,248,710,23272,10452,2671,2122,934,92,4154,720,3516,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,51735
627,85287,35379,16417,12847,65609,14997,146,203,165,4260,9040,8672,1993,8265,1798,475,520,4590,16182,4498,1110,877,156,3061,384,1270,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,29264
628,55895,48187,45310,13200,64970,12825,539,615,12,141,8811,2457,1821,7072,1831,595,537,15332,16376,3949,2736,944,482,2855,330,1424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,58510
629,65345,51746,24277,8325,68126,34924,502,963,28,240,8863,4586,3109,7448,1206,634,867,9751,29736,2168,7587,635,223,4651,322,2066,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,32602
630,90179,41620,44973,6682,48879,16957,588,1343,50,3260,5365,4702,3545,5534,2109,553,724,9706,32930,2502,637,385,206,1654,213,2529,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,51655
631,83901,38838,24222,14787,40656,14081,312,881,48,3752,6966,2438,3448,271,2543,412,732,15310,24184,1197,5502,279,116,5201,583,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,39009
632,84391,41519,56217,11728,44083,33071,454,1958,194,71,6296,5906,1631,3033,5194,286,956,16803,18644,2041,6176,356,70,1431,527,3310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,67945
633,85420,60487,21999,6614,63520,34877,25,2446,123,476,5974,6097,4470,3379,2032,791,275,22224,20109,852,3637,548,346,2815,199,2708,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,28613
634,35267,52024,57401,12659,27818,18656,656,1145,22,1741,5526,3899,2268,6983,3151,435,753,19587,32132,341,9187,160,141,3636,391,3229,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,70060
635,75810,43568,39937,9547,59469,10257,105,1651,131,3450,6808,5170,4507,1950,4073,444,394,13173,30017,1284,2216,333,366,2491,266,2705,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,49484
636,54250,50067,56271,9724,53481,24321,46,2474,163,549,5724,5862,1710,3731,3850,614,198,19174,9684,3286,7524,743,333,5557,808,1988,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,65995
637,75041,49378,20652,17330,25604,16496,584,1445,172,4445,5383,3390,2123,5003,2043,300,230,24855,11147,2953,5349,674,95,2399,800,2109,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,37982
638,71283,50157,46444,6117,62993,29872,681,1706,157,195,3941,2675,1488,546,4515,425,461,23562,18157,3468,1164,918,318,4760,660,2386,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,52561
639,26741,45241,30673,17640,31758,35294,192,755,95,2787,8247,7993,2515,411,3127,250,971,6902,10578,1741,1966,996,271,2019,169,1930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,48313
640,60329,45141,19660,17740,52375,34633,37,214,121,2383,7287,3453,4533,4748,1447,163,141,18020,25403,2337,1407,718,213,2133,398,813,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,37400
641,27534,63023,17842,8226,25062,17974,539,1687,107,3117,5907,5011,3759,5380,3472,577,770,22827,27006,4288,5040,905,210,5526,782,3302,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,26068
642,14594,64240,50435,12476,59558,23899,538,1586,110,4365,6784,5161,3635,701,2988,739,955,25028,9814,1079,5759,724,327,2008,698,3658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,62911
643,58113,50666,27429,12281,58105,9015,261,1300,124,505,6000,8182,3648,4955,609,627,98,4022,17540,4568,7507,84,210,2076,744,725,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,39710
644,86177,49300,37542,8812,45855,19948,403,165,121,141,7112,3944,1908,4013,4257,297,380,8040,29329,3190,869,347,105,3360,362,899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,46354
645,42013,55156,29717,9603,19987,10623,336,685,187,3333,7229,6281,4166,3652,3224,392,518,12682,17984,2177,5918,910,459,1865,613,2404,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,39320
646,18558,47379,38284,9565,60881,24206,274,614,23,810,3615,5921,2842,111,2026,401,580,12124,23554,4892,2078,668,102,5067,226,2469,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,47849
647,46657,40174,15324,11013,42379,11158,532,986,18,2566,5201,6421,3262,6594,2897,574,734,15578,17635,4538,7527,839,362,1384,674,3383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,26337
648,30777,42232,20103,16522,34554,17567,346,2056,78,4187,3912,4091,1629,225,5246,752,266,24829,17376,1935,269,536,119,4339,559,3254,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,36625
649,67070,63590,22013,6238,63197,14438,635,2069,24,1623,5228,7099,2624,2965,2445,194,167,11813,12170,2534,8594,489,102,2565,446,1824,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,28251
650,45147,53714,53060,13720,57510,24555,81,700,122,936,8511,8688,1639,4450,1378,454,255,16778,22974,1949,4305,333,252,2400,655,2246,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,66780
651,26753,36118,37937,15963,56377,32450,273,1846,15,5056,7478,8701,2442,5322,1368,472,930,14834,23857,2113,8611,698,308,2337,731,3046,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,53900
652,53196,35494,38595,17215,44278,34223,489,290,56,713,4177,5373,3568,7618,4390,441,932,7892,10847,3744,4436,879,499,2529,497,3295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,55810
653,80861,44314,48523,10519,36535,19053,542,1500,89,127,7054,5626,1970,8499,1323,445,744,22632,28232,4433,1400,261,448,3842,584,3467,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,59042
654,38207,35943,47393,9595,65013,19939,16,1362,107,4774,5162,4558,2367,1971,3652,181,407,17308,27921,3218,887,201,462,2871,693,1759,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,56988
655,26512,56442,34768,15184,33677,30535,307,1450,119,532,4712,2461,2655,6576,1874,790,209,7896,19875,26,2386,151,237,5358,264,3101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,49952
656,19924,50098,20254,14078,42540,14292,476,1780,18,1446,8480,3821,4155,6321,3613,154,59,7339,26098,4132,2525,195,268,1687,766,722,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,34332
657,71565,38179,57663,12877,25865,11011,471,1046,72,4055,6605,6354,2266,2640,246,329,252,16198,12166,2569,4833,946,426,2059,267,1772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,70540
658,61429,44697,32640,16679,59175,32037,109,748,7,2998,8220,8068,3299,2534,4719,305,572,26352,19547,1648,1857,971,121,5398,685,813,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,49319
659,21615,48838,34625,14029,39309,9050,32,2100,157,3885,3730,7148,1404,2344,581,311,43,12466,15900,4669,7603,277,379,4368,212,2684,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,48654
660,23997,55794,55124,17568,30980,17670,236,2334,14,2686,3731,7819,2592,3114,3632,540,655,5749,25929,4604,1131,915,324,2668,664,827,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,72692
661,35289,44210,17899,15919,54824,34812,738,1287,77,1133,3498,6278,3244,2086,2876,735,101,25467,22832,2263,5630,652,151,2448,578,2902,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,33818
662,89966,47259,25682,6232,53728,10301,700,844,151,386,4078,3287,4191,6662,3899,689,614,4935,16451,4912,3015,882,208,4875,245,3424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,31914
663,52933,37988,37601,17289,22519,26465,33,197,132,3626,3877,4397,1444,551,2888,195,624,26857,29427,3810,3139,983,140,2027,645,860,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,54890
664,74443,68212,27563,9848,49864,23521,330,2127,134,1254,5729,3125,3827,95,4107,252,469,15417,32290,80,6518,272,141,2866,539,1939,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,37411
665,51188,66245,31129,15463,28459,24769,640,1578,109,817,7864,4474,3576,7917,1803,236,382,8159,11851,2786,7118,123,143,1695,703,1366,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,46592
666,14594,49219,16417,17975,41232,27700,595,1103,139,376,6515,7384,4519,5827,3212,473,499,15507,13979,678,6157,295,322,5686,356,3487,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,34392
667,81714,39478,42664,13939,35497,32927,284,305,183,4934,5339,3932,3250,5958,5619,686,910,6593,16424,887,6531,512,335,2160,678,1555,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,56603
668,37145,48795,44229,11291,60922,18942,478,594,14,1720,7854,8097,1327,4513,20,550,91,9988,18751,1185,7301,327,203,3676,740,1912,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,55520
669,37234,58643,39408,14361,59424,18920,615,1844,189,1035,5091,7728,1732,6819,2468,749,37,20808,27659,2012,242,439,237,3459,811,844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,53769
670,72793,50532,24290,14642,40188,22231,195,607,36,1906,8715,6937,3228,4232,4261,473,660,24604,26578,4565,8510,502,438,2885,194,3414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,38932
671,59013,57309,56450,6207,30034,33459,81,1222,31,927,7519,7563,2278,8251,3387,208,284,25318,18778,2110,4459,325,489,4253,699,1620,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,62657
672,66809,64545,58078,12370,22632,27605,21,147,73,2087,8638,4107,3838,2822,4124,404,42,10698,14873,2839,1859,146,127,3072,146,1612,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,70448
673,48555,66431,51458,13950,28336,22795,477,2313,12,2258,4539,4904,3931,3657,2772,453,760,6230,23337,1766,2787,405,496,5422,237,3077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,65408
674,66073,68562,45955,9048,46415,13820,149,2039,186,3838,3963,2820,3280,6186,5149,699,286,9587,19902,2101,5233,638,466,4178,465,891,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,55003
675,78060,56985,48551,7652,59119,18201,17,1822,11,215,8515,3137,2480,6650,36,314,208,10493,21791,3231,5691,631,260,2774,416,2667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,56203
676,88855,57864,53681,15263,45445,32429,420,1532,22,3918,4601,7730,1314,1150,3809,745,743,27280,32055,2023,5166,302,428,4820,376,1638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,68944
677,32537,55506,35004,15622,27034,26944,715,146,29,4140,4758,8254,1489,4078,223,295,328,8936,26704,3017,5438,311,131,2658,205,1324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,50626
678,11622,55465,31834,14621,59035,9663,501,714,81,4254,4827,7616,4149,3390,2287,778,955,10953,26803,4116,3672,627,74,4356,706,2684,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,46455
679,61619,44053,45221,13535,41210,27406,486,1304,150,2673,9015,3243,2936,1589,1981,560,236,5422,32923,952,900,123,438,2314,608,2264,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,58756
680,42519,58873,30899,6779,28681,35234,183,1161,50,1238,4881,8607,2136,3292,3371,570,930,25079,32668,1999,1997,552,242,2409,159,1532,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,37678
681,82938,40118,30807,14820,67300,33534,455,1672,23,3120,4395,4898,1891,6358,2255,135,90,19698,16859,4370,2073,929,424,5605,275,2356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,45627
