,population_density,median_household_income,Male,Female,White,Black Or African American,American Indian Or Alaskan Native,Asian,Native Hawaiian & Other Pacific Islander,Other Race,"< $25,000","$25,000-$44,999","$45,000-$59,999","$60,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000+",Less Than High School Diploma,High School Graduate,Associate's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Enrolled In Public School,Enrolled In Private School,Not Enrolled In School,April,August,December,February,January,July,June,March,May,November,October,September,day1,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day2,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day3,day30,day31,day4,day5,day6,day7,day8,day9,year,population
825,45183,69578,26327,10625,59865,31693,268,2111,47,4371,9034,2587,4091,671,923,538,429,8164,29486,3933,628,609,208,3324,389,805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36952
826,62444,39569,42372,11326,68041,12794,594,1667,92,4108,4399,3640,1886,904,5397,654,260,18455,25946,1150,2523,669,406,4335,415,1296,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,53698
827,27596,38408,20011,15677,58885,22823,109,138,86,1136,3831,4732,2748,3016,4008,415,803,25867,24411,12,2158,84,288,1560,686,942,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,35688
828,81364,58491,45064,14300,58210,21637,277,2129,73,829,5390,3471,4574,290,2498,511,260,8303,13908,387,505,986,214,5181,701,582,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,59364
829,23948,67095,19464,14528,34938,21689,715,1769,124,483,4895,6711,2495,7311,2144,547,270,13895,27481,289,4491,934,158,5456,531,2025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,33992
830,69020,42103,50319,12169,37264,18770,578,866,51,393,6587,7639,2140,2772,1644,208,914,6775,10860,2818,1125,680,277,1324,315,2888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,62488
831,25371,60435,18952,6855,19781,13788,444,2170,25,279,5363,7182,3440,4135,3159,366,116,14321,24521,1842,2163,151,144,2728,488,2354,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,25807
832,47934,50613,17142,11260,22785,17984,672,625,47,4742,8783,6187,3330,2613,90,359,621,4208,11756,1466,4616,809,335,4492,443,1822,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,28402
833,35356,46583,49312,16734,41709,25928,496,924,110,5289,9078,7421,1579,1363,4598,178,683,7833,30770,2891,3492,390,308,2890,455,1800,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,66046
834,56977,62518,41349,13281,47883,30484,643,2250,16,5358,7822,7727,1958,6757,2480,742,141,11695,20567,3559,189,716,154,2855,597,2335,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,54630
835,36377,64804,54573,9804,63564,35417,486,656,146,2956,6128,4353,2132,3566,2690,750,348,20677,24639,3872,2741,772,438,1668,508,1885,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,64377
836,87024,66919,42127,10282,35213,25817,450,2271,71,4252,4147,8199,1293,7840,3695,206,868,17956,15305,3277,8443,366,69,2048,615,2384,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,52409
837,56094,66856,45430,15918,68510,21904,19,838,42,4794,6892,6052,4301,3449,1564,447,981,9714,32308,1409,6862,209,399,1441,358,3350,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61348
838,34727,36601,19110,6977,32109,19145,33,2385,86,3460,8106,7439,1979,7346,3992,347,452,20490,22913,1733,8302,481,436,4963,689,3336,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,26087
839,21964,42273,22269,7805,53086,24265,434,858,48,991,7959,6532,3780,7027,1283,723,549,22254,21066,1171,5696,361,312,4745,382,1965,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,30074
840,44026,65285,18440,14828,48608,9213,632,2311,40,3872,7570,5223,4249,4525,3890,533,491,22812,16711,2178,2177,286,252,2257,536,3127,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,33268
841,90069,48434,54829,7473,62152,33908,46,2417,167,5120,8254,2614,1861,5656,5455,705,348,15732,15628,3045,8268,550,303,2048,212,3529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,62302
842,55306,35556,42640,13059,46685,24513,327,1529,106,4973,3554,6906,3478,4728,3385,510,575,27270,12328,122,7083,701,285,2945,786,1759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,55699
843,84652,59474,42628,13014,48151,15281,314,2487,32,4177,4845,2853,2303,7137,3031,719,518,22674,11086,3093,1843,180,252,2831,280,2629,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,55642
844,72651,68969,15680,6378,60931,30169,430,2473,121,3086,7779,6213,1437,1692,4946,622,157,26283,19838,2100,8405,615,437,1456,700,674,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,22058
845,32299,49995,46285,8104,64720,21909,596,2018,23,2009,6833,5452,2180,6864,1828,779,487,17393,16925,1005,3924,298,352,2370,465,1638,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,54389
846,32360,43311,21817,16125,43350,12909,47,2495,99,4336,5250,5844,1800,3377,98,584,50,14221,19416,1394,8015,714,240,1314,274,3177,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37942
847,88222,45172,26259,16848,45191,7566,304,2297,150,3107,5150,4044,1577,1951,2221,754,38,13269,28921,199,2058,686,296,5432,209,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,43107
848,67637,43421,19247,11685,39944,13024,131,1521,178,2966,5400,4935,3963,1165,1557,719,565,21840,31134,1176,616,137,64,1275,703,1509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,30932
849,21817,69357,30963,13385,67368,15346,35,951,37,3,4978,4430,2511,6220,1581,726,105,23431,9005,1573,2998,907,191,4372,408,2478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,44348
850,12758,53907,26885,13573,25215,28777,707,296,4,2177,4879,6650,2265,8361,5273,299,394,21686,28546,358,6999,475,279,1759,360,1927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,40458
851,12390,44662,55843,7482,34129,23645,83,1401,32,3352,6932,7843,4488,713,3234,785,814,20254,30503,3916,3796,587,84,4063,560,3628,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,63325
852,83976,69373,19889,17332,23674,35682,415,862,172,4153,4326,8281,1975,512,1128,359,423,22904,25104,3310,2479,951,312,4537,299,2418,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,37221
853,31735,68418,32619,13937,55859,12252,138,2237,137,1035,5758,5466,2885,950,4914,397,227,10522,9081,1950,8411,745,173,2175,617,1982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,46556
854,62658,68384,50046,6336,64421,18466,706,1608,90,4120,3443,6962,3083,5711,4822,751,768,10412,22475,765,4433,596,317,2156,452,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,56382
855,63691,65788,40541,13632,64327,17653,42,1172,44,5240,6588,3734,2018,6985,1607,582,835,15776,14538,105,1994,1017,489,1857,617,3403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,54173
856,62369,49220,54971,8806,54373,27871,195,103,46,4954,4512,6229,2995,294,1439,212,488,8629,11063,4463,582,370,323,4769,535,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,63777
857,45748,64298,29572,13880,57276,11306,582,2403,119,2336,7281,6945,3450,1109,1011,756,421,26297,22829,567,4996,776,65,4555,564,1529,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,43452
858,51644,36184,44950,11679,34925,27172,71,2498,1,4985,9101,4504,3168,3685,3350,506,394,26562,16618,1491,3942,95,222,5731,358,2166,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,56629
859,49190,40886,40336,15273,24449,20003,65,586,177,1368,6004,7671,1856,1361,2558,537,352,24767,17753,1528,2306,470,298,5403,560,3440,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,55609
860,70649,46095,42124,7537,23218,22370,549,1624,14,1473,7642,5527,1290,8068,3523,239,623,4848,19556,139,3151,796,435,3393,227,3486,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,49661
861,16757,68376,24000,16661,68114,15339,726,2107,78,3809,8826,6703,3158,6284,2991,267,91,15980,21327,273,2893,745,192,5239,325,2780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,40661
862,82240,40582,20200,5975,66488,31519,630,369,54,3028,8241,3183,3724,786,3517,411,658,21746,9384,4419,4692,318,99,3708,617,2896,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,26175
863,17660,50040,49724,11298,52467,24026,260,2411,40,1979,7570,5300,1928,5185,2954,473,648,12604,21692,3128,8355,620,392,5457,563,1433,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61022
864,68670,41596,33841,10141,18077,31562,251,698,40,5258,4305,7881,4385,583,90,627,650,16603,21592,1782,3865,601,370,3843,582,1238,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,43982
865,85507,42934,35468,13877,66235,20987,271,379,128,3575,4332,6269,2633,1755,4629,669,379,4049,19410,104,808,419,124,2025,322,1107,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,49345
866,12071,66578,16176,10056,61618,26882,59,1971,179,3592,4999,2655,2560,2819,4153,164,770,10005,26754,2311,7618,330,487,1973,501,1026,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,26232
867,83193,46563,36441,17103,67764,13263,20,615,40,3210,8666,8057,1897,5871,2556,752,616,3637,20491,3102,899,876,227,3225,651,3667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,53544
868,36768,35623,27236,6386,48914,24281,382,284,30,2075,4478,6898,4242,5782,5131,602,175,18171,32921,4716,2671,214,284,1931,143,645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,33622
869,20363,60136,34774,10028,30423,24121,74,998,30,371,6493,5892,1683,3602,3425,243,795,16073,12972,2710,5642,704,466,5011,823,1656,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,44802
870,11904,42425,42760,10460,18906,17848,13,1948,19,1286,6930,3238,3234,2315,1759,369,122,21275,18467,1608,4968,912,245,2115,672,3268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,53220
871,19889,60713,24502,8540,37462,7696,466,654,108,986,8685,7555,2167,5947,5028,768,353,22523,10095,4647,2534,222,447,5402,825,1570,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,33042
872,87435,59637,16331,11650,33677,24676,517,1776,115,4829,6177,4450,3280,1389,3646,718,151,6405,18502,2735,7301,799,197,4513,222,3361,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,27981
873,70169,39840,25685,10630,65938,16714,9,292,139,3270,8526,5465,2532,1354,2025,379,426,25900,10854,4788,1360,746,89,4938,354,2344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,36315
874,75874,41389,49384,17663,52116,35323,611,1726,91,4237,8591,4598,4487,1366,1878,322,333,10166,14113,3300,470,303,479,1917,358,3481,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67047
875,15608,58708,58419,10765,38279,16021,60,299,6,2217,8003,7979,2230,7002,1441,725,446,14896,30844,3315,3670,644,393,1913,640,1242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,69184
876,83559,37872,47153,14770,58352,33670,61,2301,91,850,4030,7042,2640,7352,500,404,206,25223,13280,798,8305,357,94,4201,667,2050,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,61923
877,49065,64566,31443,13402,23862,12957,276,2219,144,2789,8271,8563,2077,8199,5559,213,630,4322,21803,2400,2986,965,227,4500,825,3476,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,44845
878,54623,69342,28205,15467,28341,12349,607,1924,21,4339,6802,4553,2317,8213,2698,792,191,23775,27172,3052,7321,560,411,5035,824,1563,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,43672
879,78381,62853,32402,10144,41703,6842,282,1017,116,5070,6920,3265,3215,1669,2624,370,308,19293,10417,3450,7348,571,371,1552,225,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,42546
880,13010,51829,49662,10054,40833,34689,698,2482,50,2911,5105,6630,3753,5168,467,584,982,23667,8820,4934,1946,931,353,3094,215,3692,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,59716
881,74898,66632,28281,9477,37060,34001,388,1918,51,2005,7079,5404,2276,5684,2057,456,309,20714,18778,3218,580,661,358,4332,205,3270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,37758
882,59665,42457,53405,9422,51692,24722,200,1453,9,4504,7980,8554,2766,3558,3651,183,99,19210,31273,3827,1796,283,140,4151,681,2356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,62827
883,46977,55887,31571,13611,20424,12482,354,1376,97,190,6999,6310,1985,842,148,430,389,26170,22938,80,2157,612,295,4704,576,1888,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,45182
884,67809,60031,36229,17418,65532,16015,343,2267,48,2710,7162,5631,1516,5282,4825,658,208,18808,15713,2410,9026,527,95,5076,374,3699,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,53647
885,32514,54613,14730,7292,19551,24573,52,1611,68,116,5586,5232,3097,2126,3268,273,400,18349,23220,1790,7705,629,322,1541,562,2943,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,22022
886,41392,69254,24268,16056,52620,21543,40,1136,48,171,4506,7460,2480,8072,5043,703,294,8377,9841,4033,2863,158,206,2604,522,2191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,40324
887,85371,35600,31402,13706,50390,33230,45,1803,98,1618,9070,4389,3473,1635,3788,761,268,25570,28559,3143,2195,82,370,5523,510,659,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,45108
888,23506,49316,37582,10097,64409,13324,318,119,85,2467,3652,2269,2491,3558,370,224,358,5717,28859,2353,5063,895,389,2407,442,1487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,47679
889,51242,67784,20153,6049,61278,16434,474,138,155,978,6596,6081,2374,4451,4399,485,703,19356,10757,3076,8945,427,458,2988,484,671,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,26202
890,38323,52571,19499,8878,21462,18972,33,1353,182,2866,4009,6179,2895,3479,5389,228,963,6006,11643,357,4108,703,483,2461,354,2614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,28377
891,31556,48365,57686,17875,43970,8244,401,1179,103,4191,4287,7420,1569,2937,1833,564,421,12509,21909,2527,2382,428,268,1333,309,1028,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,75561
892,13595,53660,29757,17262,36835,28286,51,855,135,850,7428,7028,4458,5685,1794,578,295,4676,29743,1864,323,416,490,2095,591,829,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,47019
893,84665,40496,41342,17606,65205,34199,57,1670,22,2916,9033,5997,4374,7648,4686,431,305,11464,9531,1924,9223,542,161,4140,350,709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,58948
894,64062,68640,33609,12048,40722,29125,35,355,128,4711,5311,8273,4225,4480,2490,638,781,14702,22318,2412,4316,370,467,1549,714,1243,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,45657
895,70174,43739,31837,6834,22710,14162,356,769,168,4502,5892,2843,3125,242,5301,142,501,13686,8739,3791,298,414,150,4546,159,1555,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,38671
896,57422,43280,48628,11142,47307,21328,237,1088,84,2363,7512,8265,2239,3319,3815,299,681,6011,28906,1135,5915,219,298,2936,221,2642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,59770
897,34228,45192,23607,13259,28826,20493,539,1238,107,3415,6945,6963,2998,1612,2797,359,239,10640,28707,4827,5070,681,349,5567,560,1251,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,36866
898,64659,59264,26020,13055,50952,21305,354,1126,139,3757,3640,8055,4509,3247,5386,749,743,25463,29746,140,4996,871,304,1729,404,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,39075
899,88812,41306,22837,13217,63152,9224,655,1176,77,4878,6031,3734,1356,8107,3485,664,109,24765,28663,4172,4442,475,479,1604,433,2082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,36054
900,75019,66627,47907,13671,28967,11457,646,149,138,2372,7570,7169,2299,7508,5643,669,372,24260,27004,3733,8771,766,243,5101,372,2345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61578
901,35450,37205,35921,15735,32867,20882,79,1065,18,547,4675,3172,2475,5591,1926,535,861,4818,31330,1980,3510,668,132,5076,598,3240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,51656
902,69844,69082,56434,15132,39686,8881,528,666,44,1695,3665,2984,2543,2391,58,476,81,12810,11162,230,4101,142,347,4214,755,2900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,71566
903,20544,60618,39762,12865,27551,18384,314,430,186,2718,5522,6140,4537,1622,4905,597,505,19188,29114,1606,191,290,206,5475,390,3573,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,52627
904,89669,63373,54973,18122,60397,11961,31,2437,57,2088,6477,6804,1289,4433,4439,622,478,12757,10107,898,7258,336,418,2737,818,2952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,73095
905,66809,37521,51924,9806,64432,34688,38,115,36,3608,5372,6392,2095,7667,2629,778,606,10612,16384,3801,6006,379,263,1717,520,2204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,61730
906,44941,55152,55714,11537,55400,25811,462,704,189,1663,7169,2769,3602,7385,785,748,556,16435,29974,2106,5083,433,397,1518,393,3535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,67251
907,56576,53615,51842,15244,30766,30278,397,1892,159,4934,3825,2331,3306,7767,4798,565,995,15192,13872,2914,505,560,450,5012,704,1692,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,67086
